Key,Source,Context,Changes,English,Russian,Spanish
reqPerkTotalHunt16,progression,Attribute,,{cvar(CountTotalHunt:0)} of 9000,{cvar(CountTotalHunt:0)} из 9000,{cvar(CountTotalHunt:0)} de 9000
reqPerkTotalHunt17,progression,Attribute,,{cvar(CountTotalHunt:0)} of 10000,{cvar(CountTotalHunt:0)} из 10000,{cvar(CountTotalHunt:0)} de 10000
reqPerkTotalHunt18,progression,Attribute,,{cvar(CountTotalHunt:0)} of 11500,{cvar(CountTotalHunt:0)} из 11500,{cvar(CountTotalHunt:0)} de 11500
reqPerkTotalHunt19,progression,Attribute,,{cvar(CountTotalHunt:0)} of 13250,{cvar(CountTotalHunt:0)} из 13250,{cvar(CountTotalHunt:0)} de 13250
reqPerkTotalHunt20,progression,Attribute,,{cvar(CountTotalHunt:0)} of 14500,{cvar(CountTotalHunt:0)} из 14500,{cvar(CountTotalHunt:0)} de 14500
reqPerkTotalHunt21,progression,Attribute,,{cvar(CountTotalHunt:0)} of 16000,{cvar(CountTotalHunt:0)} из 16000,{cvar(CountTotalHunt:0)} de 16000
reqPerkTotalHunt22,progression,Attribute,,{cvar(CountTotalHunt:0)} of 18000,{cvar(CountTotalHunt:0)} из 18000,{cvar(CountTotalHunt:0)} de 18000
reqPerkTotalHunt23,progression,Attribute,,{cvar(CountTotalHunt:0)} of 20000,{cvar(CountTotalHunt:0)} из 20000,{cvar(CountTotalHunt:0)} de 20000
reqPerkTotalHunt24,progression,Attribute,,{cvar(CountTotalHunt:0)} of 22000,{cvar(CountTotalHunt:0)} из 22000,{cvar(CountTotalHunt:0)} de 22000
reqPerkTotalHunt25,progression,Attribute,,{cvar(CountTotalHunt:0)} of 25000,{cvar(CountTotalHunt:0)} из 25000,{cvar(CountTotalHunt:0)} de 25000
perkTotalHuntRank1Desc,progression,Skills,,Kill 75 any zombies,Убить 75 любых зомби,Mata 75 zombis cualesquiera
perkTotalHuntRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]1%[-], Experience for killing zombies increased by [DECEA3]1%[-], Loot drop chance increased by [DECEA3]1%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]1%[-]. Опыт за убийство зомби увеличен на [DECEA3]1%[-]. Шанс выпадения лута увеличен на [DECEA3]1%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]1%[-], Experiencia por matar zombis aumentada en [DECEA3]1%[-], Probabilidad de botín aumentada en [DECEA3]1%[-]"
perkTotalHuntRank2Desc,progression,Skills,,Kill 150 any zombies,Убить 150 любых зомби,Mata 150 zombis cualesquiera
perkTotalHuntRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]2%[-], Experience for killing zombies increased by [DECEA3]2%[-], Loot drop chance increased by [DECEA3]2%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]2%[-]. Опыт за убийство зомби увеличен на [DECEA3]2%[-]. Шанс выпадения лута увеличен на [DECEA3]2%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]2%[-], Experiencia por matar zombis aumentada en [DECEA3]2%[-], Probabilidad de botín aumentada en [DECEA3]2%[-]"
perkTotalHuntRank3Desc,progression,Skills,,Kill 300 any zombies,Убить 300 любых зомби,Mata 300 zombis cualesquiera
perkTotalHuntRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]3%[-], Experience for killing zombies increased by [DECEA3]3%[-], Loot drop chance increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]3%[-]. Опыт за убийство зомби увеличен на [DECEA3]3%[-]. Шанс выпадения лута увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]3%[-], Experiencia por matar zombis aumentada en [DECEA3]3%[-], Probabilidad de botín aumentada en [DECEA3]3%[-]"
perkTotalHuntRank4Desc,progression,Skills,,Kill 500 any zombies,Убить 500 любых зомби,Mata 500 zombis cualesquiera
perkTotalHuntRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]4%[-], Experience for killing zombies increased by [DECEA3]4%[-], Loot drop chance increased by [DECEA3]4%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]4%[-]. Опыт за убийство зомби увеличен на [DECEA3]4%[-]. Шанс выпадения лута увеличен на [DECEA3]4%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]4%[-], Experiencia por matar zombis aumentada en [DECEA3]4%[-], Probabilidad de botín aumentada en [DECEA3]4%[-]"
perkTotalHuntRank5Desc,progression,Skills,,Kill 875 any zombies,Убить 875 любых зомби,Mata 875 zombis cualesquiera
perkTotalHuntRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]5%[-], Experience for killing zombies increased by [DECEA3]5%[-], Loot drop chance increased by [DECEA3]5%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]5%[-]. Опыт за убийство зомби увеличен на [DECEA3]5%[-]. Шанс выпадения лута увеличен на [DECEA3]5%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]5%[-], Experiencia por matar zombis aumentada en [DECEA3]5%[-], Probabilidad de botín aumentada en [DECEA3]5%[-]"
perkTotalHuntRank6Desc,progression,Skills,,Kill 1250 any zombies,Убить 1250 любых зомби,Mata 1250 zombis cualesquiera
perkTotalHuntRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]6%[-], Experience for killing zombies increased by [DECEA3]6%[-], Loot drop chance increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]6%[-]. Опыт за убийство зомби увеличен на [DECEA3]6%[-]. Шанс выпадения лута увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]6%[-], Experiencia por matar zombis aumentada en [DECEA3]6%[-], Probabilidad de botín aumentada en [DECEA3]6%[-]"
perkTotalHuntRank7Desc,progression,Skills,,Kill 1750 any zombies,Убить 1750 любых зомби,Mata 1750 zombis cualesquiera
perkTotalHuntRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]7%[-], Experience for killing zombies increased by [DECEA3]7%[-], Loot drop chance increased by [DECEA3]7%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]7%[-]. Опыт за убийство зомби увеличен на [DECEA3]7%[-]. Шанс выпадения лута увеличен на [DECEA3]7%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]7%[-], Experiencia por matar zombis aumentada en [DECEA3]7%[-], Probabilidad de botín aumentada en [DECEA3]7%[-]"
perkTotalHuntRank8Desc,progression,Skills,,Kill 2250 any zombies,Убить 2250 любых зомби,Mata 2250 zombis cualesquiera
perkTotalHuntRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]8%[-], Experience for killing zombies increased by [DECEA3]8%[-], Loot drop chance increased by [DECEA3]8%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]8%[-]. Опыт за убийство зомби увеличен на [DECEA3]8%[-]. Шанс выпадения лута увеличен на [DECEA3]8%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]8%[-], Experiencia por matar zombis aumentada en [DECEA3]8%[-], Probabilidad de botín aumentada en [DECEA3]8%[-]"
perkTotalHuntRank9Desc,progression,Skills,,Kill 2750 any zombies,Убить 2750 любых зомби,Mata 2750 zombis cualesquiera
perkTotalHuntRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]9%[-], Experience for killing zombies increased by [DECEA3]9%[-], Loot drop chance increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]9%[-]. Опыт за убийство зомби увеличен на [DECEA3]9%[-]. Шанс выпадения лута увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]9%[-], Experiencia por matar zombis aumentada en [DECEA3]9%[-], Probabilidad de botín aumentada en [DECEA3]9%[-]"
perkTotalHuntRank10Desc,progression,Skills,,Kill 3500 any zombies,Убить 3500 любых зомби,Mata 3500 zombis cualesquiera
perkTotalHuntRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]10%[-], Experience for killing zombies increased by [DECEA3]10%[-], Loot drop chance increased by [DECEA3]10%[-].","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]10%[-]. Опыт за убийство зомби увеличен на [DECEA3]10%[-]. Шанс выпадения лута увеличен на [DECEA3]10%[-].","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]10%[-], Experiencia por matar zombis aumentada en [DECEA3]10%[-], Probabilidad de botín aumentada en [DECEA3]10%[-]."
perkTotalHuntRank11Desc,progression,Skills,,Kill 4250 any zombies,Убить 4250 любых зомби,Mata 4250 zombis cualesquiera
perkTotalHuntRank11LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]11%[-], Experience for killing zombies increased by [DECEA3]11%[-], Loot drop chance increased by [DECEA3]11%[-], Character's game stage increased by [DECEA3]2%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]11%[-]. Опыт за убийство зомби увеличен на [DECEA3]11%[-]. Шанс выпадения лута увеличен на [DECEA3]11%[-]. Этап игры персонажа увеличен на [DECEA3]2%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]11%[-], Experiencia por matar zombis aumentada en [DECEA3]11%[-], Probabilidad de botín aumentada en [DECEA3]11%[-], Etapa de juego del personaje aumentada en [DECEA3]2%[-]"
perkTotalHuntRank12Desc,progression,Skills,,Kill 5000 any zombies,Убить 5000 любых зомби,Mata 5000 zombis cualesquiera
perkTotalHuntRank12LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]12%[-], Experience for killing zombies increased by [DECEA3]12%[-], Loot drop chance increased by [DECEA3]12%[-], Character's game stage increased by [DECEA3]4%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]12%[-]. Опыт за убийство зомби увеличен на [DECEA3]12%[-]. Шанс выпадения лута увеличен на [DECEA3]12%[-]. Этап игры персонажа увеличен на [DECEA3]4%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]12%[-], Experiencia por matar zombis aumentada en [DECEA3]12%[-], Probabilidad de botín aumentada en [DECEA3]12%[-], Etapa de juego del personaje aumentada en [DECEA3]4%[-]"
perkTotalHuntRank13Desc,progression,Skills,,Kill 6000 any zombies,Убить 6000 любых зомби,Mata 6000 zombis cualesquiera
perkTotalHuntRank13LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]13%[-], Experience for killing zombies increased by [DECEA3]13%[-], Loot drop chance increased by [DECEA3]13%[-], Character's game stage increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]13%[-]. Опыт за убийство зомби увеличен на [DECEA3]13%[-]. Шанс выпадения лута увеличен на [DECEA3]13%[-]. Этап игры персонажа увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]13%[-], Experiencia por matar zombis aumentada en [DECEA3]13%[-], Probabilidad de botín aumentada en [DECEA3]13%[-], Etapa de juego del personaje aumentada en [DECEA3]6%[-]"
perkTotalHuntRank14Desc,progression,Skills,,Kill 7000 any zombies,Убить 7000 любых зомби,Mata 7000 zombis cualesquiera
perkTotalHuntRank14LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]14%[-], Experience for killing zombies increased by [DECEA3]14%[-], Loot drop chance increased by [DECEA3]14%[-], Character's game stage increased by [DECEA3]8%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]14%[-]. Опыт за убийство зомби увеличен на [DECEA3]14%[-]. Шанс выпадения лута увеличен на [DECEA3]14%[-]. Этап игры персонажа увеличен на [DECEA3]8%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]14%[-], Experiencia por matar zombis aumentada en [DECEA3]14%[-], Probabilidad de botín aumentada en [DECEA3]14%[-], Etapa de juego del personaje aumentada en [DECEA3]8%[-]"
perkTotalHuntRank15Desc,progression,Skills,,Kill 8000 any zombies,Убить 8000 любых зомби,Mata 8000 zombis cualesquiera
perkTotalHuntRank15LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]15%[-], Experience for killing zombies increased by [DECEA3]15%[-], Loot drop chance increased by [DECEA3]15%[-], Character's game stage increased by [DECEA3]10%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]15%[-]. Опыт за убийство зомби увеличен на [DECEA3]15%[-]. Шанс выпадения лута увеличен на [DECEA3]15%[-]. Этап игры персонажа увеличен на [DECEA3]10%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]15%[-], Experiencia por matar zombis aumentada en [DECEA3]15%[-], Probabilidad de botín aumentada en [DECEA3]15%[-], Etapa de juego del personaje aumentada en [DECEA3]10%[-]"
perkTotalHuntRank16Desc,progression,Skills,,Kill 9000 any zombies,Убить 9000 любых зомби,Mata 9000 zombis cualesquiera
perkTotalHuntRank16LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]16%[-], Experience for killing zombies increased by [DECEA3]16%[-], Loot drop chance increased by [DECEA3]16%[-], Character's game stage increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]16%[-]. Опыт за убийство зомби увеличен на [DECEA3]16%[-]. Шанс выпадения лута увеличен на [DECEA3]16%[-]. Этап игры персонажа увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]16%[-], Experiencia por matar zombis aumentada en [DECEA3]16%[-], Probabilidad de botín aumentada en [DECEA3]16%[-], Etapa de juego del personaje aumentada en [DECEA3]12%[-]"
